ID,Delinquency_Status,Loan_Term,Borrower_Gender,Loan_Purpose,Home_Status,Age_Group,Credit_Score_Range,Income,Loan_Amount
9273,0,36 months,Female,House,Mortgage,20-25,300-500,30,25000
9274,1,36 months,Female,House,Mortgage,20-25,>500,113,10000
9275,0,36 months,Female,House,Mortgage,>25,>500,87,10000
9276,0,36 months,Male,Personal,Rent,>25,300-500,88,15000
9277,0,36 months,Male,Car,Rent,20-25,300-500,20,20000
9278,1,36 months,Female,House,Mortgage,>25,300-500,110,10000
9279,0,36 months,Female,Personal,Rent,20-25,300-500,111,5000
9280,0,36 months,Female,Wedding,Mortgage,>25,300-500,82,15000
9281,1,36 months,Female,House,Mortgage,20-25,>500,48,20000
9282,0,36 months,Female,House,Rent,>25,>500,101,5000
9283,1,36 months,Female,House,Mortgage,20-25,>500,31,25000
9284,0,36 months,Male,House,Rent,20-25,>500,96,10000
9285,1,36 months,Male,Other,Rent,20-25,300-500,60,5000
9286,1,36 months,Male,House,Mortgage,>25,300-500,21,20000
9287,1,36 months,Male,House,Own,>25,>500,56,15000
9288,1,36 months,Female,House,Mortgage,>25,>500,64,5000
9289,0,36 months,Male,House,Mortgage,20-25,300-500,99,15000
9290,1,36 months,Male,Personal,Mortgage,20-25,>500,67,25000
9291,1,60 months,Male,House,Own,20-25,300-500,43,20000
9292,0,36 months,Male,Car,Rent,20-25,>500,118,20000
9293,0,36 months,Male,Car,Rent,>25,300-500,41,10000
9294,1,36 months,Male,House,Rent,20-25,300-500,119,20000
9295,0,36 months,Male,House,Own,>25,300-500,30,5000
9296,1,36 months,Female,House,Rent,20-25,300-500,77,5000
9297,1,36 months,Male,House,Rent,>25,300-500,65,5000
9298,0,36 months,Female,House,Rent,20-25,>500,48,25000
9299,1,36 months,Female,Personal,Own,>25,300-500,54,20000
9300,1,36 months,Female,Car,Own,>25,300-500,34,20000
9301,1,36 months,Male,Car,Own,>25,300-500,79,5000
9302,1,36 months,Male,Personal,Rent,20-25,>500,114,10000
9303,1,36 months,Male,Car,Mortgage,20-25,>500,61,10000
9304,1,36 months,Male,House,Rent,20-25,300-500,62,20000
9305,1,36 months,Male,House,Mortgage,>25,300-500,99,20000
9306,1,36 months,Male,House,Own,>25,300-500,93,15000
9307,1,36 months,Female,House,Rent,20-25,300-500,68,20000
9308,1,36 months,Female,House,Rent,>25,>500,83,5000
9309,1,36 months,Female,House,Rent,20-25,300-500,51,25000
9310,0,36 months,Male,Personal,Mortgage,>25,>500,83,20000
9311,1,36 months,Male,Car,Mortgage,>25,300-500,21,20000
9312,1,36 months,Female,House,Rent,20-25,>500,43,5000
9313,1,36 months,Male,House,Rent,20-25,>500,106,15000
9314,1,36 months,Male,House,Mortgage,>25,>500,85,20000
9315,0,60 months,Female,House,Mortgage,>25,300-500,57,10000
9316,1,36 months,Female,Wedding,Rent,>25,300-500,50,10000
9317,1,36 months,Male,Car,Rent,20-25,>500,45,10000
9318,1,36 months,Male,Car,Rent,>25,>500,48,25000
9319,1,36 months,Female,House,Rent,20-25,300-500,86,25000
9320,1,36 months,Male,Other,Mortgage,20-25,300-500,97,20000
9321,1,36 months,Male,House,Own,>25,>500,44,20000
9322,1,36 months,Male,House,Mortgage,20-25,300-500,67,20000
9323,1,36 months,Male,House,Rent,20-25,>500,84,25000
9324,0,36 months,Male,House,Own,20-25,>500,72,20000
9325,1,36 months,Female,House,Mortgage,20-25,>500,86,5000
9326,0,36 months,Male,House,Rent,>25,>500,109,15000
9327,0,36 months,Male,House,Mortgage,20-25,300-500,37,10000
9328,0,36 months,Male,House,Rent,20-25,>500,28,10000
9329,1,36 months,Female,House,Rent,20-25,>500,57,5000
9330,0,36 months,Female,House,Rent,>25,300-500,106,20000
9331,1,36 months,Male,Car,Mortgage,>25,>500,40,25000
9332,1,36 months,Male,Car,Rent,>25,>500,84,20000
9333,0,36 months,Female,House,Mortgage,20-25,>500,40,20000
9334,1,36 months,Male,House,Rent,20-25,300-500,46,10000
9335,1,36 months,Female,House,Mortgage,20-25,>500,89,10000
9336,1,36 months,Male,Medical,Rent,>25,300-500,63,25000
9337,1,36 months,Male,House,Mortgage,>25,300-500,119,10000
9338,1,36 months,Female,Wedding,Rent,20-25,>500,47,20000
9339,1,36 months,Female,House,Rent,20-25,300-500,64,5000
9340,0,36 months,Female,Personal,Mortgage,>25,300-500,36,25000
9341,0,36 months,Male,Other,Rent,>25,>500,59,5000
9342,1,36 months,Male,House,Rent,>25,300-500,22,20000
9343,0,36 months,Male,House,Mortgage,20-25,>500,95,25000
9344,1,36 months,Female,House,Own,>25,300-500,95,5000
9345,1,36 months,Male,House,Mortgage,>25,300-500,85,25000
9346,1,36 months,Male,House,Rent,20-25,300-500,65,20000
9347,0,36 months,Male,House,Mortgage,>25,300-500,105,25000
9348,1,36 months,Male,House,Rent,>25,300-500,106,20000
9349,0,36 months,Female,House,Rent,20-25,>500,49,25000
9350,1,36 months,Male,House,Rent,>25,>500,88,25000
9351,1,36 months,Female,House,Rent,>25,>500,28,10000
9352,0,36 months,Female,Car,Rent,20-25,>500,104,20000
9353,1,36 months,Female,House,Mortgage,20-25,300-500,30,15000
9354,1,60 months,Female,Car,Rent,>25,>500,88,25000
9355,0,36 months,Male,House,Own,>25,>500,118,5000
9356,1,36 months,Female,House,Rent,>25,300-500,110,10000
9357,1,60 months,Male,Car,Rent,20-25,300-500,85,10000
9358,1,36 months,Male,House,Mortgage,>25,>500,107,25000
9359,0,36 months,Female,House,Rent,20-25,>500,50,15000
9360,1,36 months,Female,House,Mortgage,20-25,300-500,52,10000
9361,0,36 months,Male,House,Rent,20-25,300-500,58,20000
9362,1,36 months,Male,House,Rent,>25,300-500,113,25000
9363,1,36 months,Female,House,Mortgage,20-25,300-500,65,25000
9364,1,36 months,Male,House,Mortgage,20-25,300-500,56,15000
9365,1,36 months,Male,House,Mortgage,>25,300-500,111,20000
9366,0,36 months,Male,House,Mortgage,20-25,>500,79,20000
9367,1,36 months,Male,House,Rent,>25,>500,50,15000
9368,1,36 months,Female,Personal,Rent,20-25,>500,30,5000
9369,1,36 months,Female,House,Rent,20-25,300-500,106,20000
9370,0,36 months,Female,Car,Rent,20-25,300-500,21,5000
9371,1,36 months,Male,Car,Rent,20-25,>500,46,5000
9372,1,36 months,Male,House,Rent,20-25,300-500,118,25000
9373,1,36 months,Male,House,Rent,>25,300-500,21,25000
9374,1,60 months,Male,House,Rent,20-25,300-500,40,10000
9375,1,36 months,Male,House,Mortgage,20-25,300-500,77,25000
9376,0,36 months,Male,House,Rent,>25,>500,24,20000
9377,0,36 months,Female,Personal,Mortgage,>25,>500,71,20000
9378,1,36 months,Male,House,Rent,>25,>500,64,5000
9379,0,36 months,Female,House,Mortgage,>25,300-500,104,20000
9380,0,36 months,Male,House,Rent,20-25,>500,112,25000
9381,1,36 months,Male,House,Mortgage,20-25,>500,39,25000
9382,0,36 months,Female,Wedding,Rent,>25,300-500,80,25000
9383,0,36 months,Male,House,Mortgage,>25,300-500,57,15000
9384,0,36 months,Male,House,Mortgage,20-25,300-500,39,20000
9385,1,36 months,Female,House,Mortgage,>25,>500,44,10000
9386,1,60 months,Female,House,Mortgage,>25,>500,21,20000
9387,1,36 months,Male,Medical,Rent,20-25,300-500,51,20000
9388,1,36 months,Male,House,Mortgage,>25,>500,45,15000
9389,0,36 months,Male,House,Mortgage,20-25,300-500,89,20000
9390,1,36 months,Male,Car,Mortgage,>25,>500,60,5000
9391,1,36 months,Male,Car,Mortgage,20-25,300-500,86,25000
9392,1,36 months,Male,Personal,Rent,20-25,300-500,116,25000
9393,1,36 months,Male,other,Rent,>25,300-500,20,15000
9394,0,36 months,Male,House,Rent,20-25,>500,70,25000
9395,0,36 months,Female,House,Own,>25,300-500,24,5000
9396,0,36 months,Male,House,Rent,>25,300-500,32,15000
9397,0,36 months,Male,House,Own,>25,300-500,38,10000
9398,1,36 months,Male,House,Rent,>25,300-500,31,25000
9399,1,36 months,Male,Personal,Mortgage,20-25,>500,67,20000
9400,0,36 months,Female,Other,Mortgage,20-25,300-500,44,5000
9401,1,36 months,Female,Car,Mortgage,>25,300-500,76,5000
9402,1,36 months,Male,House,Rent,>25,300-500,54,25000
9403,0,36 months,Male,Other,Rent,20-25,300-500,95,10000
9404,0,36 months,Female,Other,Rent,20-25,>500,113,20000
9405,1,36 months,Female,House,Mortgage,>25,300-500,24,10000
9406,1,36 months,Male,House,Own,>25,300-500,117,10000
9407,1,36 months,Female,Wedding,Mortgage,>25,>500,41,25000
9408,1,60 months,Male,House,Rent,20-25,300-500,96,20000
9409,0,36 months,Male,House,Mortgage,20-25,>500,76,25000
9410,1,36 months,Female,House,Rent,>25,300-500,66,25000
9411,1,36 months,Female,House,Rent,>25,>500,73,5000
9412,1,36 months,Male,House,Mortgage,20-25,>500,22,25000
9413,1,36 months,Female,Wedding,Mortgage,20-25,300-500,72,15000
9414,0,36 months,Female,House,Rent,>25,>500,103,20000
9415,1,36 months,Female,Car,Mortgage,20-25,>500,50,5000
9416,0,36 months,Male,Car,Rent,>25,300-500,88,20000
9417,0,36 months,Male,House,Rent,>25,300-500,107,5000
9418,1,60 months,Female,House,Rent,20-25,>500,52,15000
9419,0,36 months,Female,Car,Rent,20-25,300-500,91,25000
9420,0,36 months,Male,Car,Rent,20-25,300-500,107,5000
9421,1,36 months,Female,Car,Mortgage,20-25,300-500,69,5000
9422,0,36 months,Female,Other,Mortgage,20-25,300-500,103,5000
9423,1,36 months,Male,Other,Mortgage,>25,>500,35,15000
9424,1,36 months,Female,House,Mortgage,20-25,>500,95,20000
9425,0,36 months,Male,Other,Rent,>25,300-500,96,15000
9426,1,36 months,Male,House,Mortgage,>25,300-500,58,5000
9427,0,36 months,Male,Car,Rent,>25,300-500,108,5000
9428,0,36 months,Female,Car,Mortgage,20-25,300-500,65,25000
9429,1,36 months,Male,House,Own,>25,300-500,115,15000
9430,0,36 months,Male,House,Mortgage,>25,>500,107,15000
9431,1,36 months,Male,Personal,Rent,20-25,>500,66,10000
9432,0,36 months,Male,House,Rent,>25,300-500,63,20000
9433,1,36 months,Female,House,Own,20-25,300-500,28,10000
9434,1,36 months,Female,House,Rent,20-25,300-500,106,10000
9435,0,36 months,Male,Wedding,Rent,>25,300-500,69,20000
9436,1,36 months,Female,House,Mortgage,>25,300-500,96,25000
9437,0,36 months,Female,House,Rent,20-25,300-500,79,25000
9438,1,60 months,Female,House,Mortgage,20-25,>500,115,20000
9439,1,36 months,Male,House,Rent,20-25,300-500,34,20000
9440,1,36 months,Male,House,Mortgage,>25,>500,55,15000
9441,1,36 months,Male,Other,Rent,20-25,300-500,82,15000
9442,1,36 months,Male,House,Own,>25,>500,88,15000
9443,1,36 months,Female,Car,Mortgage,20-25,300-500,105,15000
9444,1,36 months,Male,House,Rent,20-25,300-500,99,5000
9445,0,36 months,Male,House,Own,>25,>500,60,5000
9446,0,36 months,Male,Wedding,Rent,20-25,300-500,93,25000
9447,1,36 months,Female,House,Mortgage,20-25,>500,43,5000
9448,1,36 months,Female,Other,Mortgage,>25,>500,101,5000
9449,1,36 months,Female,Car,Mortgage,20-25,>500,68,15000
9450,1,36 months,Male,House,Mortgage,20-25,>500,37,15000
9451,1,36 months,Female,House,Mortgage,>25,>500,26,20000
9452,0,36 months,Male,Car,Rent,20-25,300-500,23,15000
9453,1,36 months,Female,Other,Rent,20-25,>500,109,20000
9454,0,36 months,Male,House,Rent,>25,>500,88,20000
9455,1,36 months,Male,other,Mortgage,20-25,300-500,79,5000
9456,1,36 months,Male,House,Mortgage,20-25,300-500,74,15000
9457,1,36 months,Female,Personal,Mortgage,20-25,>500,35,5000
9458,0,36 months,Female,House,Mortgage,>25,300-500,118,15000
9459,0,36 months,Female,House,Mortgage,>25,300-500,109,5000
9460,1,36 months,Male,House,Rent,>25,300-500,101,5000
9461,1,36 months,Female,House,Rent,>25,300-500,48,5000
9462,0,36 months,Female,House,Mortgage,>25,300-500,42,25000
9463,1,36 months,Female,House,Mortgage,>25,>500,33,5000
9464,1,36 months,Female,House,Rent,>25,>500,98,10000
9465,0,36 months,Male,Car,Mortgage,>25,>500,68,10000
9466,1,36 months,Female,House,Rent,>25,>500,52,10000
9467,0,60 months,Female,House,Rent,20-25,300-500,44,20000
9468,0,36 months,Male,House,Rent,>25,>500,40,5000
9469,1,36 months,Male,House,Rent,20-25,300-500,36,10000
9470,1,36 months,Male,House,Rent,>25,300-500,42,20000
9471,0,36 months,Female,House,Own,>25,>500,76,10000
9472,0,36 months,Male,House,Rent,20-25,300-500,100,15000
9473,1,36 months,Male,Car,Rent,20-25,>500,77,25000
9474,0,36 months,Female,House,Rent,20-25,>500,33,5000
9475,0,36 months,Male,Car,Rent,>25,300-500,112,25000
9476,1,60 months,Male,House,Mortgage,20-25,>500,39,25000
9477,0,36 months,Female,House,Rent,20-25,300-500,49,15000
9478,0,36 months,Male,House,Rent,>25,300-500,38,15000
9479,0,36 months,Female,House,Rent,>25,>500,72,15000
9480,1,36 months,Male,House,Rent,20-25,>500,75,20000
9481,1,36 months,Female,House,Mortgage,20-25,>500,96,10000
9482,1,36 months,Female,House,Rent,20-25,300-500,101,5000
9483,1,36 months,Male,House,Mortgage,20-25,>500,42,15000
9484,1,36 months,Male,House,Rent,20-25,300-500,81,5000
9485,1,36 months,Male,House,Mortgage,20-25,300-500,52,5000
9486,0,36 months,Male,House,Mortgage,20-25,300-500,37,5000
9487,1,36 months,Female,Car,Mortgage,20-25,>500,92,15000
9488,1,36 months,Male,House,Mortgage,>25,>500,52,15000
9489,1,36 months,Female,Personal,Mortgage,>25,>500,51,10000
9490,1,36 months,Male,Car,Mortgage,>25,>500,80,15000
9491,0,36 months,Male,Car,Rent,>25,300-500,73,15000
9492,1,36 months,Male,House,Rent,>25,300-500,36,5000
9493,1,36 months,Male,House,Mortgage,>25,300-500,38,10000
9494,1,36 months,Female,Other,Rent,>25,300-500,110,25000
9495,0,36 months,Male,House,Mortgage,20-25,300-500,89,15000
9496,1,36 months,Female,House,Mortgage,>25,>500,118,15000
9497,1,36 months,Male,Car,Mortgage,20-25,300-500,53,25000
9498,0,36 months,Female,Car,Mortgage,>25,>500,103,5000
9499,0,36 months,Male,House,Rent,>25,300-500,44,10000
9500,0,36 months,Male,House,Rent,20-25,300-500,87,5000
9501,0,36 months,Male,House,Mortgage,20-25,>500,93,20000
9502,0,36 months,Male,Wedding,Rent,>25,>500,93,15000
9503,1,36 months,Male,House,Rent,20-25,300-500,107,20000
9504,1,36 months,Female,House,Rent,>25,>500,104,15000
9505,1,36 months,Male,House,Rent,20-25,300-500,30,20000
9506,1,36 months,Female,Car,Rent,>25,300-500,110,25000
9507,1,60 months,Female,Wedding,Mortgage,>25,300-500,35,15000
9508,0,36 months,Female,House,Mortgage,20-25,300-500,109,15000
9509,1,36 months,Male,House,Mortgage,20-25,>500,80,20000
9510,0,36 months,Male,Personal,Mortgage,>25,300-500,113,10000
9511,0,36 months,Female,House,Mortgage,20-25,300-500,99,20000
9512,1,60 months,Male,Personal,Rent,20-25,>500,26,15000
9513,1,36 months,Male,House,Mortgage,20-25,>500,35,15000
9514,1,36 months,Female,Wedding,Mortgage,20-25,300-500,118,10000
9515,0,36 months,Female,Car,Rent,>25,>500,35,5000
9516,1,36 months,Male,Other,Rent,20-25,300-500,59,10000
9517,1,36 months,Male,Personal,Mortgage,>25,>500,31,5000
9518,1,36 months,Male,Personal,Mortgage,20-25,>500,54,15000
9519,0,36 months,Male,House,Mortgage,>25,>500,40,25000
9520,1,36 months,Male,House,Mortgage,20-25,>500,69,25000
9521,1,36 months,Male,House,Mortgage,20-25,300-500,62,20000
9522,1,36 months,Male,House,Mortgage,20-25,>500,119,10000
9523,1,36 months,Male,House,Mortgage,20-25,300-500,36,10000
9524,1,36 months,Female,Car,Rent,>25,300-500,51,25000
9525,0,36 months,Female,House,Rent,20-25,>500,60,5000
9526,0,36 months,Male,Other,Mortgage,>25,300-500,25,10000
9527,1,36 months,Male,Other,Rent,>25,300-500,107,5000
9528,0,36 months,Female,House,Mortgage,>25,>500,46,5000
9529,1,36 months,Male,House,Rent,>25,300-500,39,5000
9530,0,36 months,Male,House,Rent,>25,>500,44,5000
9531,1,36 months,Male,House,Mortgage,20-25,300-500,85,20000
9532,1,36 months,Male,House,Mortgage,20-25,>500,28,20000
9533,0,36 months,Male,House,Rent,20-25,300-500,111,25000
9534,1,36 months,Female,other,Mortgage,>25,>500,72,20000
9535,0,36 months,Male,House,Rent,20-25,300-500,80,10000
9536,1,36 months,Male,House,Mortgage,20-25,>500,57,20000
9537,0,36 months,Male,Personal,Rent,20-25,>500,22,10000
9538,0,36 months,Male,Car,Mortgage,>25,>500,103,10000
9539,0,36 months,Female,Car,Rent,>25,>500,89,5000
9540,1,36 months,Female,House,Rent,>25,>500,116,25000
9541,0,36 months,Male,Personal,Rent,20-25,300-500,74,5000
9542,1,36 months,Male,Car,Rent,>25,>500,20,5000
9543,1,36 months,Female,Car,Mortgage,>25,300-500,89,20000
9544,1,60 months,Male,Wedding,Mortgage,>25,>500,64,20000
9545,1,36 months,Female,House,Rent,>25,>500,117,10000
9546,0,36 months,Male,Medical,Mortgage,>25,>500,66,20000
9547,0,36 months,Male,Other,Mortgage,>25,>500,98,20000
9548,0,36 months,Male,House,Own,20-25,>500,45,15000
9549,0,36 months,Female,House,Mortgage,>25,>500,33,10000
9550,1,36 months,Male,other,Mortgage,20-25,300-500,73,10000
9551,0,36 months,Male,House,Rent,20-25,>500,90,15000
9552,0,60 months,Male,Other,Mortgage,>25,>500,65,10000
9553,1,36 months,Male,House,Mortgage,20-25,300-500,50,25000
9554,0,36 months,Male,Car,Rent,>25,>500,107,25000
9555,1,36 months,Male,House,Rent,>25,>500,78,15000
9556,0,36 months,Female,Medical,Rent,>25,300-500,114,20000
9557,0,36 months,Male,House,Rent,>25,>500,48,25000
9558,1,60 months,Male,Personal,Rent,20-25,>500,115,15000
9559,0,36 months,Male,Car,Own,20-25,300-500,36,25000
9560,0,36 months,Female,Personal,Mortgage,20-25,300-500,33,5000
9561,0,36 months,Male,House,Mortgage,>25,300-500,55,15000
9562,1,36 months,Male,House,Rent,>25,>500,77,10000
9563,1,36 months,Male,House,Own,>25,300-500,43,25000
9564,1,36 months,Female,Car,Mortgage,20-25,300-500,82,10000
9565,1,36 months,Male,House,Rent,>25,>500,110,15000
9566,1,36 months,Female,Car,Mortgage,20-25,300-500,44,25000
9567,1,36 months,Female,House,Mortgage,>25,300-500,78,10000
9568,1,60 months,Female,House,Mortgage,>25,>500,51,20000
9569,1,60 months,Male,House,Mortgage,20-25,300-500,101,20000
9570,0,36 months,Male,House,Mortgage,20-25,300-500,37,5000
9571,1,36 months,Male,Car,Mortgage,20-25,300-500,56,15000
9572,1,36 months,Male,Wedding,Mortgage,>25,300-500,45,10000
9573,1,36 months,Female,Medical,Mortgage,>25,>500,28,5000
9574,1,60 months,Male,House,Rent,>25,>500,118,15000
9575,1,36 months,Male,House,Rent,>25,300-500,83,20000
9576,0,36 months,Male,House,Mortgage,>25,300-500,91,10000
9577,1,36 months,Female,House,Rent,>25,>500,39,25000
9578,1,36 months,Female,House,Own,20-25,>500,73,20000
9579,0,36 months,Female,House,Rent,20-25,300-500,105,25000
9580,1,36 months,Male,Medical,Own,>25,300-500,102,25000
9581,0,36 months,Male,Car,Mortgage,>25,300-500,49,10000
9582,1,36 months,Male,Wedding,Rent,>25,300-500,72,10000
9583,1,36 months,Female,House,Mortgage,>25,300-500,111,25000
9584,1,60 months,Male,House,Mortgage,>25,>500,118,5000
9585,0,36 months,Male,Other,Rent,20-25,>500,82,25000
9586,0,36 months,Male,Car,Rent,>25,>500,30,25000
9587,0,60 months,Male,Medical,Rent,20-25,>500,50,10000
9588,1,36 months,Male,House,Own,20-25,300-500,68,15000
9589,1,36 months,Female,Other,Mortgage,20-25,300-500,119,20000
9590,0,36 months,Female,House,Mortgage,>25,>500,113,10000
9591,1,60 months,Female,House,Rent,>25,300-500,106,5000
9592,1,36 months,Female,House,Rent,20-25,>500,38,20000
9593,1,36 months,Male,House,Mortgage,>25,>500,31,10000
9594,0,36 months,Female,Car,Mortgage,20-25,300-500,34,10000
9595,1,36 months,Male,Personal,Mortgage,20-25,300-500,50,15000
9596,1,60 months,Male,House,Rent,>25,300-500,62,5000
9597,1,36 months,Male,House,Rent,>25,>500,56,5000
9598,0,36 months,Male,House,Mortgage,>25,300-500,98,10000
9599,1,36 months,Female,House,Rent,>25,>500,48,15000
9600,1,36 months,Male,House,Own,20-25,>500,45,10000
9601,1,36 months,Male,House,Rent,20-25,>500,21,25000
9602,1,36 months,Female,House,Mortgage,>25,>500,103,25000
9603,0,36 months,Male,House,Rent,>25,300-500,34,15000
9604,0,36 months,Male,House,Rent,20-25,>500,23,10000
9605,1,36 months,Male,Car,Mortgage,20-25,>500,105,15000
9606,0,36 months,Female,Wedding,Rent,20-25,300-500,69,10000
9607,0,60 months,Male,House,Mortgage,20-25,300-500,57,10000
9608,0,36 months,Male,House,Mortgage,20-25,300-500,42,25000
9609,1,60 months,Male,House,Mortgage,>25,>500,78,20000
9610,1,36 months,Male,Car,Mortgage,>25,>500,109,5000
9611,1,36 months,Male,House,Mortgage,>25,300-500,94,5000
9612,0,60 months,Female,House,Mortgage,>25,300-500,47,15000
9613,1,36 months,Female,House,Rent,>25,300-500,85,5000
9614,0,36 months,Male,House,Rent,20-25,300-500,27,25000
9615,1,36 months,Female,House,Mortgage,20-25,300-500,48,20000
9616,1,36 months,Male,House,Mortgage,20-25,300-500,30,10000
9617,1,60 months,Female,Personal,Mortgage,>25,>500,37,10000
9618,1,36 months,Female,House,Mortgage,>25,>500,74,25000
9619,0,36 months,Female,Wedding,Mortgage,>25,>500,69,5000
9620,1,36 months,Male,House,Rent,>25,300-500,33,10000
9621,0,36 months,Female,House,Rent,>25,300-500,93,5000
9622,0,36 months,Male,Car,Rent,20-25,300-500,118,25000
9623,0,36 months,Male,House,Rent,20-25,300-500,28,10000
9624,1,36 months,Female,Car,Rent,20-25,300-500,118,15000
9625,1,36 months,Male,House,Rent,>25,>500,30,20000
9626,1,36 months,Female,Car,Mortgage,20-25,300-500,82,5000
9627,0,36 months,Female,Car,Rent,>25,300-500,95,5000
9628,0,36 months,Female,Other,Rent,>25,>500,86,5000
9629,0,36 months,Female,House,Mortgage,20-25,300-500,72,5000
9630,0,36 months,Male,House,Rent,>25,>500,58,25000
